time,seconds_elapsed,magneticBearing
1779786823532856600,202.5658566894531,199.74259366363336
1779786823542940700,202.57594067382811,199.09724169434125
1779786823553023500,202.5860234375,199.68796034635253
1779786823563107800,202.59610791015626,200.06806311026367
1779786823573190700,202.60619067382814,200.13674428289727
1779786823583274500,202.6162744140625,199.7460830707944
1779786823593358800,202.62635888671875,200.20368520329825
1779786823603441700,202.63644165039062,201.04735890274551
1779786823613525500,202.646525390625,201.39860198040023
1779786823623608600,202.65660864257814,201.208393533295
1779786823633692700,202.66669262695314,200.47173691891823
1779786823643775700,202.67677563476562,200.14863021219924
1779786823653859600,202.68685961914062,200.26419852096583
1779786823663942700,202.69694262695313,199.69364447454623
1779786823674026800,202.70702685546874,198.7136057575551
1779786823684110600,202.71711059570313,199.40310521634507
1779786823694193700,202.72719360351562,199.91061196755157
1779786823704277800,202.73727783203125,199.05466202283822
1779786823714360800,202.74736083984374,198.928022155455
1779786823724444700,202.75744458007813,199.06064073129264
1779786823734527500,202.7675275878906,199.1436562700012
1779786823744611800,202.77761181640625,198.95404554726483
1779786823754694700,202.78769458007812,199.79968345832657
1779786823764778500,202.79777856445313,199.99798492753325
1779786823774862800,202.80786279296876,200.05684576977873
1779786823784945700,202.81794555664064,200.13736454237872
1779786823795029800,202.82802978515625,200.2123570463605
1779786823805112600,202.83811254882812,200.42082340250448
1779786823815196700,202.84819677734376,200.56238701526354
1779786823825279700,202.85827978515624,200.53732341695746
1779786823835363600,202.86836352539063,200.92171663711457
1779786823845447700,202.87844775390624,200.0994526517473
1779786823855530800,202.88853076171876,199.96862953145353
1779786823865614600,202.89861450195312,199.57484033358418
1779786823875697700,202.90869775390624,200.2210944431505
1779786823885781800,202.91878173828124,199.12667598904258
1779786823895864800,202.92886474609375,198.37241233519225
1779786823905948700,202.93894873046875,199.17032896373883
1779786823916031500,202.94903149414063,199.89967505452233
1779786823926115800,202.95911572265624,200.31545240740041
1779786823936199700,202.96919970703124,200.3976281819805
1779786823946282800,202.97928271484375,201.23519524817152
1779786823956366800,202.98936694335939,200.34886122614543
1779786823966449700,202.99944970703126,200.35251623210863
1779786823976533800,203.00953369140626,200.15641261405116
1779786823986616600,203.01961645507814,200.2767549168267
